spot,temp,pH,DO,BOD,EC,TN,DTN,NO3N,NH3N,TP,DTP,PO4P,TOC,Cl,d15N,d18O,source,TN/TP,TOC/TN,Cl/TN,d15N/d18O,NH3N/NO3N,NO3N/Cl
JT-1,23.4,7.8,9.2,1.0,120.0,0.705,0.671,0.463,0.029,0.019,0.013,0.001,3.5,5.601,3.72,5.14,토양-질소 기원,37.10526315789473,4.964539007092199,7.94468085106383,0.7237354085603114,0.06263498920086392,0.08266381003392252
JT-2,23.4,7.6,9.0,4.8,282.0,2.491,2.314,0.546,0.321,0.299,0.219,0.177,15.2,22.974,8.2,2.9,조류증식(현장발생),8.331103678929766,6.101967081493376,9.222802087515054,2.8275862068965516,0.5879120879120879,0.02376599634369287
JT-3,23.9,7.5,8.4,2.4,187.0,0.774,0.657,0.23,0.037,0.054,0.031,0.005,8.2,16.067,5.52,0.95,내생부하(정체수역 유기물 축적),14.333333333333334,10.594315245478034,20.758397932816536,5.810526315789473,0.1608695652173913,0.014315055704238501
JT-4,22.9,7.5,8.9,2.8,213.0,1.308,1.179,0.402,0.172,0.089,0.055,0.031,8.5,17.675,7.08,-0.29,내생부하(정체수역 유기물 축적),14.696629213483147,6.4984709480122325,13.512996941896024,-24.413793103448278,0.4278606965174129,0.022743988684582744
JT-5,22.9,7.5,9.1,2.1,317.0,2.994,2.923,0.981,0.666,0.081,0.052,0.029,8.3,27.053,8.69,1.0,생활하수/처리수 영향,36.96296296296296,2.7722110888443554,9.035738142952571,8.69,0.6788990825688074,0.03626215207185894
JT-6,22.1,7.5,8.3,2.5,322.0,2.144,2.073,0.6,0.323,0.133,0.107,0.085,13.4,25.136,7.23,0.9,내생부하(정체수역 유기물 축적),16.1203007518797,6.25,11.723880597014924,8.033333333333333,0.5383333333333333,0.023870146403564607
JT-7,23.8,7.6,9.1,3.2,242.0,1.98,1.904,0.672,0.186,0.174,0.109,0.087,10.5,19.7,7.2,1.5,내생부하(정체수역 유기물 축적),11.379310344827587,5.303030303030303,9.94949494949495,4.8,0.27678571428571425,0.03411167512690356
JT-8,21.9,7.7,8.3,1.2,266.0,1.944,1.933,1.115,0.08,0.101,0.079,0.075,4.3,15.196,8.36,2.71,생활하수/처리수 영향,19.247524752475247,2.2119341563786006,7.816872427983539,3.084870848708487,0.07174887892376682,0.07337457225585681
JT-9,25.1,7.7,10.0,9.0,306.0,1.778,1.527,0.527,0.052,0.206,0.124,0.074,12.6,19.929,7.14,11.32,내생부하(정체수역 유기물 축적),8.63106796116505,7.086614173228346,11.208661417322833,0.6307420494699646,0.09867172675521821,0.026443875758944257
JT-10,23.0,8.1,12.8,18.0,140.0,2.79,2.169,1.261,0.116,0.469,0.343,0.34,28.0,8.304,12.16,2.77,조류증식(현장발생),5.948827292110875,10.03584229390681,2.9763440860215056,4.389891696750903,0.09199048374306107,0.15185452793834295
JT-11,22.9,7.7,9.4,4.0,130.0,3.311,3.207,1.044,0.717,0.156,0.102,0.086,10.7,18.582,10.91,-2.87,생활하수/처리수 영향,21.224358974358974,3.2316520688613712,5.612201751736635,-3.8013937282229966,0.6867816091954022,0.05618340329350985
JT-12,23.7,7.5,8.1,2.0,178.0,1.605,1.542,0.628,0.153,0.142,0.095,0.084,7.1,11.946,10.93,-0.01,생활하수/처리수 영향,11.302816901408452,4.423676012461059,7.442990654205607,-1093.0,0.24363057324840764,0.05256989787376528
JT-13,22.8,7.6,11.7,1.9,236.0,1.839,1.797,0.987,0.038,0.112,0.076,0.062,7.1,16.62,10.37,2.56,생활하수/처리수 영향,16.419642857142858,3.860793909733551,9.037520391517129,4.05078125,0.038500506585612965,0.05938628158844765
JT-14,21.8,7.8,8.5,3.0,224.0,1.657,1.638,0.779,0.092,0.112,0.075,0.059,9.3,14.362,7.33,0.67,내생부하(정체수역 유기물 축적),14.794642857142858,5.612552806276404,8.667471333735667,10.940298507462686,0.11810012836970474,0.054240356496309705
JT-15,21.5,7.5,10.4,1.4,353.0,2.349,2.343,1.609,0.07,0.126,0.101,0.1,5.2,25.551,10.09,3.36,생활하수/처리수 영향,18.642857142857146,2.2137079608343977,10.877394636015325,3.0029761904761907,0.0435052827843381,0.06297209502563501
JT-16,21.8,7.7,9.5,2.1,210.0,1.756,1.749,1.009,0.064,0.096,0.071,0.057,6.8,15.889,6.87,2.88,토양-질소 기원,18.291666666666668,3.872437357630979,9.048405466970387,2.385416666666667,0.06342913776015859,0.06350305242620681
JT-17,22.3,7.6,9.5,2.1,211.0,1.294,1.263,0.663,0.063,0.07,0.043,0.03,6.9,13.711,8.65,3.65,생활하수/처리수 영향,18.485714285714284,5.332302936630603,10.59582689335394,2.3698630136986303,0.09502262443438914,0.048355335132375464
JT-18,20.4,7.3,9.0,1.6,183.0,0.966,0.915,0.465,0.133,0.085,0.044,0.03,4.7,11.173,8.29,2.42,생활하수/처리수 영향,11.36470588235294,4.865424430641823,11.566252587991718,3.4256198347107434,0.2860215053763441,0.04161818670008055
JT-19,21.4,7.4,9.3,0.8,180.0,0.738,0.736,0.503,0.029,0.043,0.03,0.026,2.6,11.148,20.6,12.24,탈질작용(기원변형),17.16279069767442,3.5230352303523036,15.105691056910569,1.6830065359477124,0.05765407554671968,0.04512020093290276
JT-20,20.5,7.6,10.6,1.3,310.0,4.723,4.614,3.56,0.074,0.031,0.019,0.01,4.6,17.578,13.4,5.52,생활하수/처리수 영향,152.3548387096774,0.9739572305737878,3.72178699978827,2.427536231884058,0.020786516853932582,0.20252588462851293
JT-21,23.4,7.5,9.1,3.0,142.0,1.487,1.402,0.704,0.028,0.133,0.083,0.069,7.8,20.558,11.74,7.73,생활하수/처리수 영향,11.180451127819548,5.245460659045056,13.825151311365163,1.51875808538163,0.03977272727272728,0.03424457632065376
JT-22,19.0,7.6,8.9,1.9,270.0,2.912,2.894,2.127,0.045,0.134,0.115,0.113,3.6,8.558,9.14,5.08,생활하수/처리수 영향,21.73134328358209,1.2362637362637363,2.9388736263736264,1.799212598425197,0.021156558533145277,0.24853937835942974
JT-23,23.6,7.3,8.8,1.6,374.0,2.012,1.978,1.153,0.218,0.091,0.066,0.064,4.8,47.512,15.37,1.66,생활하수/처리수 영향,22.10989010989011,2.3856858846918487,23.61431411530815,9.259036144578314,0.18907198612315698,0.024267553460178483
JT-24,22.5,7.0,5.1,2.3,340.0,1.878,1.863,0.878,0.138,0.088,0.054,0.038,8.4,28.628,12.32,6.76,생활하수/처리수 영향,21.34090909090909,4.472843450479234,15.24387646432375,1.822485207100592,0.1571753986332574,0.030669274835825065
JT-25,22.6,7.2,9.7,2.0,343.0,2.074,2.05,1.197,0.059,0.062,0.03,0.017,6.1,38.333,11.39,3.79,생활하수/처리수 영향,33.4516129032258,2.9411764705882355,18.48264223722276,3.0052770448548816,0.04928989139515455,0.03122635849007383
JT-26,24.6,7.7,9.4,2.9,329.0,1.851,1.812,0.748,0.127,0.093,0.056,0.039,10.3,33.009,9.73,4.38,생활하수/처리수 영향,19.903225806451612,5.564559697460832,17.833063209076176,2.221461187214612,0.1697860962566845,0.022660486533975583
JT-27,23.5,9.2,17.2,5.3,210.0,0.927,0.757,0.204,0.034,0.105,0.045,0.016,10.6,17.062,8.11,16.69,생활하수/처리수 영향,8.82857142857143,11.434735706580366,18.405609492988134,0.48591971240263626,0.16666666666666669,0.011956394326573671
JT-28,23.4,7.5,8.1,3.5,392.0,13.611,13.512,8.467,2.458,1.546,1.519,1.513,9.8,25.379,18.62,5.32,생활하수/처리수 영향,8.804010349288486,0.7200058775990008,1.8645948130188819,3.5,0.2903035313570332,0.333622286142086
JT-29,23.8,7.9,9.7,4.2,317.0,2.687,2.678,1.372,0.188,0.264,0.221,0.195,10.0,24.993,8.82,10.71,생활하수/처리수 영향,10.178030303030303,3.721622627465575,9.301451432824711,0.8235294117647058,0.13702623906705538,0.05489537070379707
JT-30,23.6,7.8,9.8,3.8,131.0,2.764,2.65,1.259,0.22,0.259,0.212,0.195,10.2,25.249,8.49,10.9,생활하수/처리수 영향,10.671814671814671,3.6903039073806077,9.134949348769899,0.7788990825688074,0.17474185861795077,0.04986336092518515
JT-1,19.8,7.6,7.4,1.9,190.0,1.459,1.447,0.67,0.08,0.058,0.051,0.023,7.1,15.473,8.46,4.1,생활하수/처리수 영향,25.155172413793103,4.866346812885538,10.605209047292666,2.063414634146342,0.11940298507462686,0.04330123440832418
JT-2,20.5,7.3,7.1,3.5,255.0,1.92,1.839,0.608,0.266,0.132,0.113,0.086,9.8,20.013,8.24,3.54,생활하수/처리수 영향,14.545454545454545,5.104166666666667,10.423437500000002,2.327683615819209,0.43750000000000006,0.03038025283565682
JT-3,21.8,7.1,5.9,1.7,184.0,1.37,1.339,0.724,0.125,0.042,0.03,0.013,5.7,15.353,9.6,1.56,생활하수/처리수 영향,32.61904761904762,4.160583941605839,11.206569343065693,6.153846153846153,0.17265193370165746,0.047156907444799064
JT-4,21.3,7.2,6.7,2.8,218.0,1.677,1.649,0.75,0.179,0.122,0.097,0.078,7.0,17.273,10.07,4.66,생활하수/처리수 영향,13.745901639344263,4.174120453190221,10.29994036970781,2.1609442060085837,0.23866666666666667,0.043420367046836106
JT-5,21.6,7.1,5.0,4.1,304.0,3.005,2.889,0.921,0.856,0.093,0.077,0.047,9.0,27.676,8.36,2.24,생활하수/처리수 영향,32.31182795698925,2.995008319467554,9.209983361064891,3.7321428571428563,0.9294245385450597,0.03327793033675387
JT-6,20.6,7.1,6.2,3.2,293.0,2.193,2.159,0.81,0.271,0.114,0.092,0.068,11.4,21.429,6.14,3.04,내생부하(정체수역 유기물 축적),19.236842105263158,5.198358413132695,9.771545827633378,2.019736842105263,0.3345679012345679,0.0377992440151197
JT-7,21.5,7.3,6.9,2.8,262.0,1.94,1.938,0.685,0.232,0.118,0.093,0.066,8.8,20.304,6.65,1.86,토양-질소 기원,16.440677966101696,4.536082474226805,10.465979381443299,3.575268817204301,0.3386861313868613,0.03373719464144997
JT-8,20.0,7.3,6.0,3.3,203.0,2.364,2.316,1.265,0.296,0.189,0.167,0.164,5.4,11.643,6.01,3.06,토양-질소 기원,12.507936507936508,2.2842639593908634,4.9251269035533,1.9640522875816993,0.2339920948616601,0.10864897363222535
JT-9,21.7,7.4,6.7,2.2,295.0,2.667,2.644,1.333,0.211,0.189,0.164,0.152,9.1,17.418,5.37,12.31,토양-질소 기원,14.11111111111111,3.4120734908136483,6.530933633295838,0.43623070674248576,0.15828957239309827,0.07653002640946148
JT-10,20.8,7.3,6.0,3.3,140.0,2.5,2.452,1.044,0.692,0.486,0.458,0.457,6.7,8.597,12.46,2.74,생활하수/처리수 영향,5.1440329218107,2.68,3.4387999999999996,4.547445255474453,0.6628352490421455,0.12143771082935909
JT-11,21.4,7.5,7.0,3.9,237.0,2.532,2.438,0.967,0.414,0.092,0.069,0.049,10.2,16.884,9.79,-1.74,생활하수/처리수 영향,27.521739130434785,4.028436018957346,6.668246445497631,-5.626436781609195,0.4281282316442606,0.05727315801942667
JT-12,22.0,7.0,6.2,1.7,182.0,1.763,1.758,0.73,0.227,0.127,0.104,0.091,7.4,12.272,10.71,-0.01,생활하수/처리수 영향,13.881889763779526,4.197390811117414,6.960862166761203,-1071.0,0.31095890410958904,0.05948500651890482
JT-13,21.3,7.5,6.7,4.0,211.0,1.954,1.949,0.846,0.205,0.147,0.118,0.103,10.8,14.521,9.04,2.02,생활하수/처리수 영향,13.292517006802722,5.527123848515865,7.431422722620266,4.475247524752475,0.24231678486997635,0.05826045038220508
JT-14,20.7,7.7,9.0,6.3,196.0,2.582,2.536,1.242,0.265,0.264,0.214,0.204,12.0,12.587,5.04,2.23,토양-질소 기원,9.78030303030303,4.647560030983734,4.874903175832688,2.2600896860986546,0.21336553945249598,0.09867323428934616
JT-15,20.3,7.5,9.0,3.8,326.0,2.767,2.761,1.549,0.179,0.183,0.165,0.143,10.8,25.695,9.36,3.16,생활하수/처리수 영향,15.120218579234972,3.9031441994940375,9.286230574629563,2.962025316455696,0.11555842479018721,0.06028410196536291
JT-16,20.7,7.6,8.6,9.4,291.0,3.936,3.922,1.444,0.648,0.58,0.541,0.514,15.9,27.063,7.46,1.8,토양-질소 기원,6.786206896551724,4.039634146341464,6.875762195121951,4.144444444444444,0.44875346260387816,0.053356981857148135
JT-17,21.4,7.5,8.2,3.1,193.0,1.717,1.711,0.844,0.215,0.098,0.096,0.071,7.9,13.297,7.65,3.1,토양-질소 기원,17.520408163265305,4.601048340128131,7.744321490972626,2.467741935483871,0.254739336492891,0.063472963826427
JT-18,19.5,7.6,9.6,1.8,156.0,1.011,1.009,0.578,0.069,0.075,0.066,0.053,6.5,9.971,5.87,4.11,내생부하(정체수역 유기물 축적),13.479999999999999,6.429277942631059,9.862512363996045,1.4282238442822384,0.11937716262975781,0.05796810751178417
JT-19,20.9,7.6,8.6,1.4,175.0,2.14,2.129,1.354,0.146,0.044,0.036,0.025,4.2,11.821,11.16,3.67,생활하수/처리수 영향,48.63636363636364,1.9626168224299065,5.523831775700934,3.0408719346049047,0.10782865583456425,0.11454191692750192
JT-20,19.8,7.7,9.8,3.1,274.0,2.046,1.995,1.252,0.023,0.099,0.078,0.064,8.3,19.154,5.93,4.64,토양-질소 기원,20.666666666666664,4.056695992179864,9.361681329423266,1.2780172413793103,0.018370607028753993,0.06536493682781665
JT-21,21.4,7.4,8.6,3.5,123.0,2.127,1.996,1.111,0.272,0.528,0.498,0.493,7.7,7.331,8.89,6.2,생활하수/처리수 영향,4.02840909090909,3.6201222378937477,3.4466384579219564,1.4338709677419355,0.24482448244824484,0.1515482198881462
JT-22,20.3,7.8,8.1,4.3,162.0,3.013,2.981,1.818,0.377,0.197,0.195,0.187,5.7,5.534,4.92,1.2,토양-질소 기원,15.29441624365482,1.8918021905077997,1.836707600398274,4.1000000000000005,0.20737073707370737,0.3285146367907481
JT-23,21.2,7.4,6.9,6.7,177.0,2.418,2.2,0.643,1.041,0.119,0.1,0.073,9.7,16.61,4.76,10.34,토양-질소 기원,20.31932773109244,4.01157981803143,6.8693134822167075,0.46034816247582205,1.618973561430793,0.038711619506321494
JT-24,21.6,7.3,7.5,3.1,264.0,1.673,1.663,0.81,0.099,0.122,0.101,0.084,8.8,21.36,7.36,3.3,내생부하(정체수역 유기물 축적),13.713114754098362,5.260011954572624,12.767483562462642,2.2303030303030305,0.12222222222222222,0.037921348314606744
JT-25,21.8,7.5,8.8,4.8,274.0,2.159,2.117,0.947,0.447,0.097,0.08,0.059,7.9,28.828,9.2,2.54,생활하수/처리수 영향,22.257731958762886,3.659101435849931,13.352477999073646,3.622047244094488,0.47201689545934533,0.03285000693769946
JT-26,22.6,7.4,8.5,5.7,302.0,2.777,2.69,1.318,0.276,0.125,0.088,0.068,12.7,30.748,9.57,5.43,생활하수/처리수 영향,22.216,4.573280518545192,11.072380266474612,1.7624309392265194,0.20940819423368742,0.0428645765578249
JT-27,21.0,8.1,9.1,4.4,144.0,1.896,1.597,1.055,0.06,0.478,0.16,0.151,7.0,7.168,8.65,6.09,생활하수/처리수 영향,3.9665271966527196,3.691983122362869,3.7805907172995785,1.420361247947455,0.05687203791469195,0.14718191964285712
JT-28,21.9,7.5,8.2,4.7,249.0,2.696,2.637,1.26,0.285,0.239,0.209,0.199,10.0,21.027,9.37,4.53,생활하수/처리수 영향,11.280334728033473,3.7091988130563798,7.799332344213649,2.0684326710816774,0.22619047619047616,0.05992295619917249
JT-29,22.3,7.4,5.3,3.2,284.0,2.46,2.424,1.306,0.138,0.161,0.145,0.133,7.8,21.863,9.73,7.53,생활하수/처리수 영향,15.279503105590061,3.1707317073170733,8.88739837398374,1.2921646746347941,0.10566615620214395,0.059735626400768425
JT-30,22.0,7.7,7.0,4.2,271.0,2.319,2.284,0.923,0.31,0.232,0.207,0.188,9.2,21.071,7.8,6.89,토양-질소 기원,9.995689655172413,3.9672272531263473,9.086244070720138,1.1320754716981132,0.3358613217768147,0.04380428076503251
JT-1,23.6,7.8,7.5,0.9,127.0,0.972,0.97,0.643,0.023,0.034,0.018,0.003,3.7,6.679,6.5,2.19,토양-질소 기원,28.588235294117645,3.806584362139918,6.871399176954733,2.9680365296803655,0.03576982892690513,0.09627189699056744
JT-2,23.6,7.7,6.9,3.2,267.0,2.537,2.4,0.813,0.34,0.218,0.139,0.118,12.4,18.521,8.69,-0.03,생활하수/처리수 영향,11.637614678899082,4.887662593614506,7.3003547497043755,-289.6666666666667,0.41820418204182047,0.043896117920198686
JT-3,20.3,7.1,5.7,0.3,296.0,7.012,7.004,5.713,0.068,0.052,0.032,0.024,3.7,25.846,12.03,1.23,생활하수/처리수 영향,134.84615384615384,0.5276668568168854,3.685966913861951,9.780487804878048,0.01190267810257308,0.22104000619051303
JT-4,22.7,7.5,7.1,1.1,255.0,4.756,4.719,3.398,0.123,0.129,0.097,0.089,8.0,17.657,13.6,4.02,생활하수/처리수 영향,36.86821705426357,1.682085786375105,3.712573591253154,3.383084577114428,0.036197763390229544,0.19244492269354932
JT-5,23.5,7.6,6.6,1.1,265.0,2.967,2.962,1.772,0.168,0.08,0.06,0.042,8.1,19.343,11.63,1.73,생활하수/처리수 영향,37.0875,2.7300303336703737,6.51937984496124,6.722543352601156,0.09480812641083522,0.09160936772992814
JT-6,22.7,7.5,5.8,1.8,286.0,2.35,2.324,1.132,0.237,0.108,0.072,0.058,8.9,18.594,9.3,0.48,생활하수/처리수 영향,21.75925925925926,3.7872340425531914,7.912340425531915,19.375000000000004,0.20936395759717316,0.06087985371625255
JT-7,23.9,7.6,6.7,2.7,201.0,2.064,2.062,0.897,0.213,0.135,0.101,0.085,8.8,13.614,8.85,-0.12,생활하수/처리수 영향,15.288888888888888,4.263565891472869,6.59593023255814,-73.75,0.2374581939799331,0.06588805641251652
JT-8,23.0,7.8,6.8,0.6,277.0,2.26,2.143,1.599,0.044,0.106,0.083,0.08,3.0,13.83,10.48,2.53,생활하수/처리수 영향,21.32075471698113,1.3274336283185841,6.119469026548673,4.142292490118577,0.027517198248905566,0.1156182212581345
JT-9,25.9,7.5,6.0,1.6,234.0,2.437,2.401,1.484,0.118,0.202,0.127,0.127,6.4,12.12,7.95,5.08,토양-질소 기원,12.064356435643562,2.626179729175216,4.973327862125564,1.56496062992126,0.07951482479784366,0.12244224422442244
JT-10,24.6,7.3,5.0,1.8,135.0,1.663,1.658,0.757,0.317,0.334,0.285,0.282,5.5,7.358,11.6,0.25,생활하수/처리수 영향,4.979041916167665,3.307276007215875,4.424533974744437,46.4,0.4187582562747688,0.10288121772220712
JT-11,24.9,7.7,7.1,1.9,201.0,2.358,2.341,1.002,0.322,0.166,0.112,0.106,7.4,12.045,8.97,-1.52,생활하수/처리수 영향,14.204819277108433,3.138252756573367,5.108142493638677,-5.901315789473685,0.3213572854291417,0.08318804483188044
JT-12,25.6,7.7,6.8,1.0,170.0,1.683,1.657,0.85,0.074,0.16,0.111,0.108,6.1,10.104,11.03,0.3,생활하수/처리수 영향,10.51875,3.6244800950683302,6.003565062388591,36.766666666666666,0.08705882352941176,0.08412509897070468
JT-13,27.9,7.8,9.1,1.2,199.0,1.779,1.774,1.034,0.033,0.128,0.094,0.089,6.0,11.817,10.63,0.98,생활하수/처리수 영향,13.898437499999998,3.3726812816188874,6.642495784148398,10.846938775510205,0.031914893617021274,0.0875010577980875
JT-14,25.0,8.3,8.2,1.6,156.0,2.157,2.154,1.259,0.087,0.075,0.04,0.026,6.1,9.132,5.87,3.41,토양-질소 기원,28.76,2.8280018544274452,4.2336578581363,1.721407624633431,0.06910246227164417,0.13786684187472623
JT-15,23.8,7.9,9.9,0.8,319.0,4.195,4.181,3.108,0.05,0.119,0.084,0.083,4.5,19.833,8.49,1.42,생활하수/처리수 영향,35.25210084033614,1.072705601907032,4.727771156138259,5.97887323943662,0.016087516087516088,0.15670851610951447
JT-16,24.2,7.9,9.3,1.2,252.0,3.047,3.032,2.065,0.057,0.12,0.085,0.081,5.3,16.037,8.49,2.59,생활하수/처리수 영향,25.39166666666667,1.7394158188382014,5.263209714473252,3.2779922779922783,0.027602905569007265,0.1287647315582715
JT-17,25.3,7.6,8.7,1.0,268.0,2.843,2.824,1.854,0.049,0.09,0.066,0.056,5.1,15.884,9.51,2.36,생활하수/처리수 영향,31.58888888888889,1.7938797045374604,5.587055926837848,4.029661016949152,0.026429341963322545,0.11672122890959456
JT-18,21.6,7.5,10.2,0.7,183.0,2.101,2.058,1.378,0.076,0.056,0.034,0.024,3.3,11.973,8.14,1.27,생활하수/처리수 영향,37.51785714285714,1.5706806282722512,5.698714897667777,6.409448818897638,0.055152394775036286,0.11509229098805644
JT-19,21.5,7.6,9.9,0.5,189.0,4.378,4.301,3.232,0.03,0.051,0.027,0.021,2.9,11.101,9.4,1.16,생활하수/처리수 영향,85.84313725490198,0.6624029237094563,2.535632708999543,8.10344827586207,0.009282178217821782,0.29114494189712636
JT-20,20.8,7.8,10.3,0.6,197.0,3.29,3.287,2.367,0.031,0.06,0.033,0.029,3.6,12.612,9.01,2.7,생활하수/처리수 영향,54.833333333333336,1.094224924012158,3.833434650455927,3.3370370370370366,0.01309674693705112,0.18767840152235965
JT-21,25.6,7.5,7.7,1.4,193.0,2.123,2.119,1.221,0.059,0.162,0.114,0.111,5.8,12.163,8.83,1.54,생활하수/처리수 영향,13.10493827160494,2.7319830428638716,5.729156853509185,5.733766233766234,0.04832104832104832,0.10038641782454986
JT-22,19.5,7.4,9.9,0.8,163.0,2.399,2.333,1.632,0.076,0.088,0.066,0.056,2.3,6.438,5.49,-0.53,토양-질소 기원,27.261363636363637,0.9587328053355564,2.683618174239266,-10.358490566037736,0.04656862745098039,0.2534948741845294
JT-23,24.6,7.3,8.7,1.3,379.0,3.307,3.261,1.361,1.009,0.106,0.075,0.074,3.8,46.651,13.21,-0.79,생활하수/처리수 영향,31.19811320754717,1.149077713940127,14.106743271847597,-16.721518987341774,0.7413666421748714,0.02917407986967053
JT-24,23.8,7.1,5.6,2.8,281.0,3.76,3.653,1.415,0.568,0.128,0.099,0.089,7.3,19.693,6.83,1.16,토양-질소 기원,29.374999999999996,1.9414893617021278,5.237500000000001,5.887931034482759,0.4014134275618374,0.07185294266998425
JT-25,24.9,7.3,8.7,2.5,293.0,2.748,2.717,1.209,0.322,0.113,0.085,0.076,6.6,26.856,7.83,-0.26,토양-질소 기원,24.31858407079646,2.4017467248908293,9.77292576419214,-30.115384615384613,0.2663358147229115,0.04501787310098302
JT-26,26.3,7.6,8.2,3.2,265.0,2.792,2.651,1.216,0.305,0.14,0.099,0.09,8.4,21.811,9.37,1.68,생활하수/처리수 영향,19.94285714285714,3.008595988538682,7.811962750716333,5.5773809523809526,0.25082236842105265,0.055751684929622666
JT-27,29.3,10.3,15.9,4.1,210.0,1.257,1.225,0.485,0.023,0.126,0.071,0.051,8.0,11.71,10.02,4.44,생활하수/처리수 영향,9.976190476190474,6.364359586316628,9.315831344470965,2.2567567567567566,0.04742268041237113,0.041417591801878734
JT-28,26.5,7.7,8.5,2.2,260.0,4.54,4.454,2.706,0.132,0.646,0.562,0.561,6.8,14.316,14.0,3.42,생활하수/처리수 영향,7.027863777089783,1.4977973568281937,3.1533039647577095,4.093567251461988,0.04878048780487805,0.1890192791282481
JT-29,26.0,7.8,7.7,1.6,199.0,2.402,2.269,1.481,0.052,0.164,0.137,0.129,5.9,12.844,8.83,2.42,생활하수/처리수 영향,14.646341463414634,2.456286427976686,5.347210657785179,3.6487603305785123,0.035111411208642807,0.11530675801930863
JT-30,25.7,7.9,7.2,2.5,198.0,2.534,2.509,1.274,0.144,0.209,0.163,0.159,7.2,12.569,8.04,1.49,생활하수/처리수 영향,12.124401913875598,2.8413575374901345,4.960142067876875,5.395973154362416,0.11302982731554159,0.10136049009467737
JT_1,22.9,7.9,8.6,0.7,145.0,0.968,0.961,0.67,0.029,0.052,0.04,0.033,3.7,7.972,9.93,5.0,생활하수/처리수 영향,18.615384615384617,3.8223140495867773,8.235537190082646,1.986,0.04328358208955224,0.08404415454089313
JT_2,23.8,7.8,8.3,1.6,202.0,1.488,1.486,0.673,0.187,0.254,0.197,0.194,6.6,11.195,9.41,4.39,생활하수/처리수 영향,5.858267716535433,4.435483870967742,7.523521505376344,2.143507972665148,0.2778603268945022,0.06011612326931666
JT_3,23.6,7.5,8.8,1.1,174.0,2.031,2.026,1.43,0.044,0.049,0.034,0.019,5.8,10.713,10.3,4.17,생활하수/처리수 영향,41.44897959183674,2.8557360905957654,5.274741506646971,2.470023980815348,0.030769230769230767,0.13348268458881732
JT_4,23.5,7.6,7.6,1.6,226.0,5.634,5.625,4.632,0.172,0.204,0.152,0.148,7.1,12.4,18.54,9.89,탈질작용(기원변형),27.617647058823533,1.260205892793752,2.2009229676961306,1.8746208291203235,0.037132987910189985,0.3735483870967742
JT_5,24.1,7.6,7.8,1.2,230.0,1.72,1.718,1.018,0.066,0.094,0.064,0.052,7.2,15.544,10.76,5.19,생활하수/처리수 영향,18.29787234042553,4.186046511627907,9.037209302325582,2.073217726396917,0.06483300589390963,0.0654915079773546
JT_6,23.5,7.7,7.2,1.6,246.0,2.474,2.443,0.744,0.808,0.212,0.154,0.152,8.9,12.019,9.33,4.15,생활하수/처리수 영향,11.669811320754718,3.597413096200485,4.8581244947453515,2.2481927710843372,1.0860215053763442,0.061901988518179546
JT_7,24.1,7.7,8.3,1.0,229.0,1.267,1.264,0.6,0.065,0.076,0.051,0.04,6.8,14.491,10.82,5.62,생활하수/처리수 영향,16.671052631578945,5.367008681925809,11.437253354380427,1.9252669039145907,0.10833333333333334,0.04140501000621075
JT_8,23.0,7.8,7.5,1.3,174.0,1.124,1.099,0.624,0.057,0.068,0.04,0.031,5.5,8.814,8.47,6.23,생활하수/처리수 영향,16.529411764705884,4.893238434163701,7.8416370106761555,1.3595505617977528,0.09134615384615385,0.07079646017699115
JT_9,24.3,7.9,8.0,1.8,178.0,1.396,1.384,0.717,0.12,0.162,0.12,0.115,5.9,9.002,7.6,6.13,토양-질소 기원,8.617283950617283,4.226361031518625,6.448424068767909,1.2398042414355628,0.16736401673640167,0.07964896689624527
JT_10,25.0,7.5,7.1,1.8,141.0,2.062,2.038,0.864,0.551,0.472,0.424,0.418,4.9,7.517,12.87,4.98,생활하수/처리수 영향,4.36864406779661,2.3763336566440354,3.6454898157129008,2.58433734939759,0.6377314814814815,0.11493947053345749
JT_11,24.7,7.8,8.5,1.4,191.0,1.539,1.538,0.886,0.076,0.127,0.096,0.09,6.2,9.924,9.27,2.99,생활하수/처리수 영향,12.118110236220472,4.028589993502274,6.448343079922028,3.1003344481605346,0.08577878103837472,0.08927851672712617
JT_12,24.8,7.6,7.7,1.3,161.0,1.36,1.356,0.738,0.117,0.187,0.148,0.146,5.5,8.532,12.1,2.71,생활하수/처리수 영향,7.272727272727273,4.044117647058823,6.273529411764706,4.464944649446495,0.15853658536585366,0.08649789029535865
JT_13,24.0,7.9,8.1,1.3,260.0,1.496,1.464,0.84,0.091,0.172,0.134,0.132,5.8,9.068,10.65,5.39,생활하수/처리수 영향,8.697674418604652,3.877005347593583,6.061497326203209,1.9758812615955474,0.10833333333333334,0.09263343625937362
JT_14,22.8,7.9,8.1,1.6,269.0,2.394,2.385,1.668,0.111,0.104,0.069,0.06,5.6,11.978,10.83,5.71,생활하수/처리수 영향,23.01923076923077,2.3391812865497075,5.003341687552213,1.8966725043782837,0.06654676258992806,0.1392553013858741
JT_15,23.2,7.1,9.1,0.8,335.0,5.012,4.992,4.32,0.052,0.15,0.117,0.116,4.3,17.31,8.38,2.78,생활하수/처리수 영향,33.413333333333334,0.8579409417398245,3.453711093375898,3.0143884892086334,0.012037037037037035,0.2495667244367418
