year,month,date,system,central,site,BOD,T_N,T_P,TOC
2025,3,2025.03.05,영산강,영암천,영암천1,3.2,5.482,0.361,5
2025,3,2025.03.07,영산강,영산강하구언,무안2,1.8,4.341,0.043,5.2
2025,3,2025.03.12,영산강,영산강하구언,무안2,2.7,4.575,0.054,5.3
2025,3,2025.03.19,영산강,영산강하구언,무안2,2.5,4.362,0.06,5.6
2025,3,2025.03.25,영산강,영산강하구언,무안2,4.3,4.288,0.054,6.4
2025,4,2025.04.02,영산강,영산강상류,광주3,6.3,10.138,0.177,5.9
2025,4,2025.04.10,영산강,영산강상류,광주3,4.1,9.85,0.159,6.1
2025,4,2025.04.16,영산강,영산강상류,광주3,6.3,8.091,0.247,5.9
2025,4,2025.04.23,영산강,영산강상류,광주3,5.8,8.128,0.6,6.8
2025,4,2025.04.29,영산강,영산강상류,광주3,6.3,13.387,0.18,6.5
2025,4,2025.04.07,영산강,영산강상류,광주천1,3.1,1.93,0.117,3.3
2025,4,2025.04.02,영산강,영산강상류,광주1,4.8,1.648,0.158,5.4
2025,4,2025.04.10,영산강,영산강상류,광주1,5,1.417,0.144,4.7
2025,4,2025.04.16,영산강,영산강상류,광주1,3.3,1.776,0.189,4.5
2025,4,2025.04.23,영산강,영산강상류,광주1,2.8,1.637,0.174,4.5
2025,4,2025.04.29,영산강,영산강상류,광주1,4.8,1.089,0.111,4.5
2025,4,2025.04.07,영산강,영산강상류,우치,6.9,1.763,0.142,9
2025,4,2025.04.14,영산강,영산강상류,우치,5.9,1.548,0.1,6.7
2025,4,2025.04.21,영산강,영산강상류,우치,3.6,1.377,0.117,6.9
2025,4,2025.04.28,영산강,영산강상류,우치,5.2,1.095,0.088,6.4
2025,4,2025.04.02,영산강,영산강상류,담양,1,2.635,0.134,2
2025,4,2025.04.10,영산강,영산강상류,담양,1.3,3.423,0.345,2
2025,4,2025.04.16,영산강,영산강상류,담양,0.9,2.215,0.174,2.3
2025,4,2025.04.23,영산강,영산강상류,담양,1.8,3.372,0.241,2.8
2025,4,2025.04.29,영산강,영산강상류,담양,0.9,2.763,0.295,2
2025,4,2025.04.07,영산강,황룡강,황룡강5,6,1.871,0.109,5.7
2025,4,2025.04.14,영산강,황룡강,황룡강5,6.2,1.255,0.067,5.9
2025,4,2025.04.21,영산강,황룡강,황룡강5,5.2,1.48,0.068,5.4
2025,4,2025.04.28,영산강,황룡강,황룡강5,4.3,1.148,0.066,5.2
2025,4,2025.04.03,영산강,황룡강,황룡강2,2.2,1.542,0.051,2.6
2025,4,2025.04.07,영산강,지석천,지석천4,6.5,4.357,0.207,6.5
2025,4,2025.04.14,영산강,지석천,지석천4,5.9,2.287,0.151,7.5
2025,4,2025.04.21,영산강,지석천,지석천4,6.1,1.633,0.153,6.4
2025,4,2025.04.28,영산강,지석천,지석천4,5.8,1.71,0.15,6.5
2025,4,2025.04.07,영산강,영산강중류(죽산보),죽산,6.2,6.532,0.153,9.4
2025,4,2025.04.14,영산강,영산강중류(죽산보),죽산,6.2,7.068,0.204,11.2
2025,4,2025.04.21,영산강,영산강중류(죽산보),죽산,5.5,6.727,0.11,8.2
2025,4,2025.04.28,영산강,영산강중류(죽산보),죽산,7.7,4.849,0.136,8.9
2025,4,2025.04.07,영산강,영산강중류(죽산보),나주,6.1,8.33,0.194,9.8
2025,4,2025.04.14,영산강,영산강중류(죽산보),나주,7.5,8.433,0.196,9.2
2025,4,2025.04.21,영산강,영산강중류(죽산보),나주,8.1,4.613,0.135,7.5
2025,4,2025.04.28,영산강,영산강중류(죽산보),나주,9,4.22,0.175,8.8
2025,4,2025.04.07,영산강,영산강중류(죽산보),광산,6,7.995,0.082,7.3
2025,4,2025.04.14,영산강,영산강중류(죽산보),광산,6.2,9.459,0.252,10.1
2025,4,2025.04.21,영산강,영산강중류(죽산보),광산,7.2,8.655,0.122,9.1
2025,4,2025.04.28,영산강,영산강중류(죽산보),광산,6.1,7.131,0.112,8.5
2025,4,2025.04.01,영산강,고막원천,고막원천4,2.3,3.057,0.103,5.3
2025,4,2025.04.08,영산강,고막원천,고막원천4,6,2.719,0.12,6.2
2025,4,2025.04.15,영산강,고막원천,고막원천4,3.6,2.965,0.136,6.8
2025,4,2025.04.23,영산강,고막원천,고막원천4,1.9,2.967,0.138,7.4
2025,4,2025.04.29,영산강,고막원천,고막원천4,4.7,2.32,0.126,8.2
2025,4,2025.04.02,영산강,영산강하류,무안1,3.3,4.58,0.088,4.2
2025,4,2025.04.10,영산강,영산강하류,무안1,6,4.146,0.077,5
2025,4,2025.04.16,영산강,영산강하류,무안1,3.1,4.494,0.1,4.7
2025,4,2025.04.23,영산강,영산강하류,무안1,2.2,6.088,0.173,4.9
2025,4,2025.04.29,영산강,영산강하류,무안1,2.2,5.899,0.164,5
2025,4,2025.04.15,영산강,영암천,영암천1,3.4,4.291,0.321,4.4
2025,4,2025.04.01,영산강,영산강하구언,무안2,2.8,4.163,0.036,6.2
2025,4,2025.04.08,영산강,영산강하구언,무안2,3.4,4.259,0.042,6.5
2025,4,2025.04.15,영산강,영산강하구언,무안2,1.9,4.029,0.036,5.9
2025,4,2025.04.23,영산강,영산강하구언,무안2,1.9,3.755,0.041,6.4
2025,4,2025.04.29,영산강,영산강하구언,무안2,1.8,3.724,0.038,5.5
2025,5,2025.05.14,영산강,영산강상류,광주3,6,9.156,0.202,5.9
2025,5,2025.05.21,영산강,영산강상류,광주3,5.3,6.954,0.207,5.2
2025,5,2025.05.28,영산강,영산강상류,광주3,8.7,6.397,0.186,5.3
2025,5,2025.05.12,영산강,영산강상류,광주천1,1.5,2.189,0.116,2.1
2025,5,2025.05.14,영산강,영산강상류,광주1,3.4,1.609,0.086,4.6
2025,5,2025.05.21,영산강,영산강상류,광주1,2.4,1.847,0.113,3.9
2025,5,2025.05.28,영산강,영산강상류,광주1,4.5,1.56,0.151,4.5
2025,5,2025.05.07,영산강,영산강상류,우치,3.1,1.692,0.107,5.7
2025,5,2025.05.12,영산강,영산강상류,우치,1.8,1.872,0.087,4.6
2025,5,2025.05.19,영산강,영산강상류,우치,2.9,1.692,0.107,5.5
2025,5,2025.05.26,영산강,영산강상류,우치,2.9,1.624,0.131,6.2
2025,5,2025.05.14,영산강,영산강상류,담양,0.8,2.763,0.175,1.9
2025,5,2025.05.21,영산강,영산강상류,담양,0.8,2.286,0.193,2
2025,5,2025.05.28,영산강,영산강상류,담양,0.6,2.303,0.104,2.1
2025,5,2025.05.07,영산강,황룡강,황룡강5,4.1,1.471,0.094,5.5
2025,5,2025.05.12,영산강,황룡강,황룡강5,2.8,1.689,0.073,5.3
2025,5,2025.05.19,영산강,황룡강,황룡강5,2.9,1.821,0.091,5.3
2025,5,2025.05.26,영산강,황룡강,황룡강5,4,1.314,0.061,5.8
2025,5,2025.05.15,영산강,황룡강,황룡강2,2.8,1.019,0.031,3.5
2025,5,2025.05.07,영산강,지석천,지석천4,2,3.425,0.222,5.1
2025,5,2025.05.12,영산강,지석천,지석천4,6.3,1.865,0.154,6.4
2025,5,2025.05.19,영산강,지석천,지석천4,3.1,2.754,0.157,5.4
2025,5,2025.05.26,영산강,지석천,지석천4,2.4,2.106,0.178,8.1
2025,5,2025.05.07,영산강,영산강중류(죽산보),죽산,7.5,5.889,0.133,9.3
2025,5,2025.05.12,영산강,영산강중류(죽산보),죽산,4.8,5.176,0.123,6.8
2025,5,2025.05.19,영산강,영산강중류(죽산보),죽산,5.3,2.61,0.107,5.6
2025,5,2025.05.26,영산강,영산강중류(죽산보),죽산,4.3,3.098,0.083,6.5
2025,5,2025.05.07,영산강,영산강중류(죽산보),나주,4.2,4.054,0.137,7.6
2025,5,2025.05.12,영산강,영산강중류(죽산보),나주,5.3,3.372,0.161,6.7
2025,5,2025.05.19,영산강,영산강중류(죽산보),나주,5.9,2.966,0.175,6.7
2025,5,2025.05.26,영산강,영산강중류(죽산보),나주,6,4.525,0.158,7.4
2025,5,2025.05.07,영산강,영산강중류(죽산보),광산,7.3,6.013,0.167,8.9
2025,5,2025.05.12,영산강,영산강중류(죽산보),광산,4.5,3.169,0.137,6.8
2025,5,2025.05.19,영산강,영산강중류(죽산보),광산,5.6,3.189,0.166,6.7
2025,5,2025.05.26,영산강,영산강중류(죽산보),광산,7.3,5.126,0.176,9.2
2025,5,2025.05.13,영산강,고막원천,고막원천4,2.6,2.5,0.136,6.3
2025,5,2025.05.20,영산강,고막원천,고막원천4,2.8,3.859,0.242,7
2025,5,2025.05.27,영산강,고막원천,고막원천4,4.1,1.733,0.142,7.5
2025,5,2025.05.14,영산강,영산강하류,무안1,2.5,5.189,0.148,4.5
2025,5,2025.05.21,영산강,영산강하류,무안1,3.4,4.173,0.119,4.4
2025,5,2025.05.28,영산강,영산강하류,무안1,3.1,3.041,0.07,4.2
2025,5,2025.05.20,영산강,영암천,영암천1,2.6,3.118,0.187,3.6
2025,5,2025.05.07,영산강,영산강하구언,무안2,1,3.77,0.035,5.3
2025,5,2025.05.13,영산강,영산강하구언,무안2,1.5,3.876,0.04,5.7
2025,5,2025.05.20,영산강,영산강하구언,무안2,2.7,3.955,0.054,5.8
2025,5,2025.05.27,영산강,영산강하구언,무안2,2.6,3.92,0.036,5.6
2025,6,2025.06.02,영산강,영산강상류,광주3,9.3,7.198,0.195,6.2
2025,6,2025.06.12,영산강,영산강상류,광주3,5.7,6.249,0.142,5.6
2025,6,2025.06.17,영산강,영산강상류,광주3,3.7,4.753,0.416,6
2025,6,2025.06.25,영산강,영산강상류,광주3,1.6,3.657,0.25,3.7
2025,6,2025.06.09,영산강,영산강상류,광주천1,1.6,1.953,0.094,4.3
2025,6,2025.06.02,영산강,영산강상류,광주1,2.2,1.412,0.105,4.8
2025,6,2025.06.12,영산강,영산강상류,광주1,2.3,1.903,0.111,5.2
2025,6,2025.06.17,영산강,영산강상류,광주1,1.5,2.455,0.156,5.2
2025,6,2025.06.25,영산강,영산강상류,광주1,0.9,2.679,0.163,3.5
2025,6,2025.06.04,영산강,영산강상류,우치,2.8,2.042,0.129,8.4
2025,6,2025.06.09,영산강,영산강상류,우치,3.2,1.863,0.135,6.8
2025,6,2025.06.16,영산강,영산강상류,우치,3.6,2.35,0.17,7.3
2025,6,2025.06.23,영산강,영산강상류,우치,2.2,2.715,0.123,4.8
2025,6,2025.06.30,영산강,영산강상류,우치,3.5,1.902,0.112,6.1
2025,6,2025.06.02,영산강,영산강상류,담양,0.5,1.808,0.082,2.1
2025,6,2025.06.12,영산강,영산강상류,담양,0.8,1.506,0.091,2.2
2025,6,2025.06.17,영산강,영산강상류,담양,0.7,2.544,0.15,2.7
2025,6,2025.06.25,영산강,영산강상류,담양,0.5,2.767,0.146,2.5
2025,6,2025.06.04,영산강,황룡강,황룡강5,2.9,1.578,0.073,6.7
2025,6,2025.06.09,영산강,황룡강,황룡강5,1.9,1.16,0.065,5.7
2025,6,2025.06.16,영산강,황룡강,황룡강5,2.5,2.61,0.112,6
2025,6,2025.06.23,영산강,황룡강,황룡강5,2.1,2.892,0.115,4.3
2025,6,2025.06.30,영산강,황룡강,황룡강5,4.8,1.785,0.075,5.4
2025,6,2025.06.05,영산강,황룡강,황룡강2,2,0.864,0.051,3.8
2025,6,2025.06.04,영산강,지석천,지석천4,3.8,4.895,0.56,8.8
2025,6,2025.06.09,영산강,지석천,지석천4,3.2,2.255,0.192,8.7
2025,6,2025.06.16,영산강,지석천,지석천4,3.4,2.289,0.192,7.2
2025,6,2025.06.23,영산강,지석천,지석천4,2.4,3.155,0.159,5.8
2025,6,2025.06.30,영산강,지석천,지석천4,2.9,2.771,0.375,7.1
2025,6,2025.06.04,영산강,영산강중류(죽산보),죽산,5,3.288,0.12,8.3
2025,6,2025.06.09,영산강,영산강중류(죽산보),죽산,4.5,3.421,0.111,7.8
2025,6,2025.06.16,영산강,영산강중류(죽산보),죽산,6.6,2.602,0.147,6.9
2025,6,2025.06.23,영산강,영산강중류(죽산보),죽산,3.8,3.049,0.204,6.2
2025,6,2025.06.30,영산강,영산강중류(죽산보),죽산,7.1,2.627,0.088,5.9
2025,6,2025.06.04,영산강,영산강중류(죽산보),나주,7.1,3.992,0.177,8.6
2025,6,2025.06.09,영산강,영산강중류(죽산보),나주,9.5,3.897,0.174,9.3
2025,6,2025.06.16,영산강,영산강중류(죽산보),나주,6.2,2.765,0.175,7
2025,6,2025.06.23,영산강,영산강중류(죽산보),나주,4.4,3.161,0.201,5.9
2025,6,2025.06.30,영산강,영산강중류(죽산보),나주,7.8,3.51,0.185,6.5
2025,6,2025.06.04,영산강,영산강중류(죽산보),광산,8,4.552,0.192,9.7
2025,6,2025.06.09,영산강,영산강중류(죽산보),광산,10.5,4.675,0.138,8
2025,6,2025.06.16,영산강,영산강중류(죽산보),광산,8.5,4.045,0.271,7.2
2025,6,2025.06.23,영산강,영산강중류(죽산보),광산,5.4,3.13,0.17,5.8
2025,6,2025.06.30,영산강,영산강중류(죽산보),광산,10.1,4.19,0.247,9.2
2025,6,2025.06.10,영산강,고막원천,고막원천4,3.3,1.943,0.151,8
2025,6,2025.06.17,영산강,고막원천,고막원천4,3.8,3.407,0.203,6.8
2025,6,2025.06.24,영산강,고막원천,고막원천4,1.8,3.514,0.204,5.5
2025,6,2025.06.02,영산강,영산강하류,무안1,2.3,2.449,0.06,4.3
2025,6,2025.06.12,영산강,영산강하류,무안1,3,3.301,0.089,4.6
2025,6,2025.06.17,영산강,영산강하류,무안1,1.8,3.111,0.126,4.6
2025,6,2025.06.25,영산강,영산강하류,무안1,1.2,3.106,0.188,4.3
2025,6,2025.06.18,영산강,영암천,영암천1,2.6,2.46,0.155,7
2025,6,2025.06.04,영산강,영산강하구언,무안2,3.4,3.642,0.046,7.6
2025,6,2025.06.10,영산강,영산강하구언,무안2,2.1,3.359,0.031,6.4
2025,6,2025.06.17,영산강,영산강하구언,무안2,3.7,2.736,0.072,7
2025,6,2025.06.24,영산강,영산강하구언,무안2,2.9,2.897,0.123,6.5
2025,7,2025.07.01,영산강,영산강상류,광주3,5,8.069,0.568,6.8
2025,7,2025.07.09,영산강,영산강상류,광주3,4.5,7.741,0.225,5.5
2025,7,2025.07.14,영산강,영산강상류,광주3,2.9,2.554,0.258,5.3
2025,7,2025.07.23,영산강,영산강상류,광주3,1.1,3.19,0.177,3.1
2025,7,2025.07.28,영산강,영산강상류,광주3,4.6,7.174,0.498,5.3
2025,7,2025.07.07,영산강,영산강상류,광주천1,0.8,1.22,0.129,2
2025,7,2025.07.01,영산강,영산강상류,광주1,3.2,1.633,0.104,5
2025,7,2025.07.09,영산강,영산강상류,광주1,2.1,1.446,0.185,5.4
2025,7,2025.07.14,영산강,영산강상류,광주1,2.2,1.355,0.185,5.4
2025,7,2025.07.23,영산강,영산강상류,광주1,0.7,2.394,0.153,2.9
2025,7,2025.07.28,영산강,영산강상류,광주1,2.8,1.565,0.071,3.7
2025,7,2025.07.07,영산강,영산강상류,우치,4,1.196,0.144,7.8
2025,7,2025.07.14,영산강,영산강상류,우치,2.9,1.327,0.144,5.9
2025,7,2025.07.21,영산강,영산강상류,우치,1.4,2.506,0.1,3.4
2025,7,2025.07.28,영산강,영산강상류,우치,4.5,1.953,0.077,5.8
2025,7,2025.07.01,영산강,영산강상류,담양,1,2.348,0.151,2.6
2025,7,2025.07.09,영산강,영산강상류,담양,0.8,2.291,0.177,2.2
2025,7,2025.07.14,영산강,영산강상류,담양,0.8,3.277,0.294,3
2025,7,2025.07.23,영산강,영산강상류,담양,0.5,2.912,0.111,2
2025,7,2025.07.28,영산강,영산강상류,담양,0.7,2.935,0.143,2.2
2025,7,2025.07.07,영산강,황룡강,황룡강5,4,1.084,0.116,6.5
2025,7,2025.07.14,영산강,황룡강,황룡강5,2.9,1.172,0.134,6.6
2025,7,2025.07.21,영산강,황룡강,황룡강5,1.3,2.333,0.096,3.5
2025,7,2025.07.28,영산강,황룡강,황룡강5,5.2,1.218,0.065,5.2
2025,7,2025.07.03,영산강,황룡강,황룡강2,2.1,1.338,0.069,4.4
2025,7,2025.07.07,영산강,지석천,지석천4,3.9,4.443,0.632,8.3
2025,7,2025.07.14,영산강,지석천,지석천4,3.4,1.666,0.277,8.1
2025,7,2025.07.21,영산강,지석천,지석천4,1.5,2.386,0.101,3.4
2025,7,2025.07.28,영산강,지석천,지석천4,4.6,1.925,0.086,5.6
2025,7,2025.07.07,영산강,영산강중류(죽산보),죽산,5.9,2.776,0.205,7.7
2025,7,2025.07.14,영산강,영산강중류(죽산보),죽산,6.8,3.345,0.334,8.1
2025,7,2025.07.21,영산강,영산강중류(죽산보),죽산,2,2.27,0.17,3.8
2025,7,2025.07.28,영산강,영산강중류(죽산보),죽산,8.3,2.028,0.09,5.2
2025,7,2025.07.07,영산강,영산강중류(죽산보),나주,12.7,2.964,0.222,9.8
2025,7,2025.07.14,영산강,영산강중류(죽산보),나주,9.5,2.744,0.27,8.2
2025,7,2025.07.21,영산강,영산강중류(죽산보),나주,2.4,2.541,0.134,3.6
2025,7,2025.07.28,영산강,영산강중류(죽산보),나주,9.8,2.843,0.135,6
2025,7,2025.07.07,영산강,영산강중류(죽산보),광산,11.6,4.14,0.172,8.5
2025,7,2025.07.14,영산강,영산강중류(죽산보),광산,10.8,2.999,0.276,7.1
2025,7,2025.07.21,영산강,영산강중류(죽산보),광산,2.9,2.649,0.154,3.7
2025,7,2025.07.28,영산강,영산강중류(죽산보),광산,9.9,3.37,0.169,7
2025,7,2025.07.01,영산강,고막원천,고막원천4,4.6,2.278,0.171,8.6
2025,7,2025.07.08,영산강,고막원천,고막원천4,5.7,1.67,0.231,9.3
2025,7,2025.07.15,영산강,고막원천,고막원천4,6.5,1.831,0.225,6.5
2025,7,2025.07.22,영산강,고막원천,고막원천4,2.2,3.051,0.236,4.4
2025,7,2025.07.29,영산강,고막원천,고막원천4,4.4,2.205,0.193,6.4
2025,7,2025.07.01,영산강,영산강하류,무안1,2.6,2.637,0.094,4.8
2025,7,2025.07.09,영산강,영산강하류,무안1,3.1,2.331,0.136,4.9
2025,7,2025.07.14,영산강,영산강하류,무안1,1.9,1.934,0.211,5.2
2025,7,2025.07.23,영산강,영산강하류,무안1,0.9,2.465,0.171,3.2
2025,7,2025.07.28,영산강,영산강하류,무안1,5.4,1.744,0.1,4.8
2025,7,2025.07.24,영산강,영암천,영암천1,0.9,2.518,0.18,2.9
2025,7,2025.07.01,영산강,영산강하구언,무안2,3.6,2.929,0.103,5.7
2025,7,2025.07.08,영산강,영산강하구언,무안2,5.6,2.839,0.079,6
2025,7,2025.07.15,영산강,영산강하구언,무안2,4.4,2.464,0.088,6.3
2025,7,2025.07.22,영산강,영산강하구언,무안2,8.4,2.194,0.217,4.1
2025,7,2025.07.29,영산강,영산강하구언,무안2,3.5,2.064,0.144,4.3
2025,8,2025.08.05,영산강,영산강상류,광주3,1.2,2.371,0.254,3.7
2025,8,2025.08.12,영산강,영산강상류,광주3,1.1,2.661,0.221,3.1
2025,8,2025.08.19,영산강,영산강상류,광주3,3.2,4.004,0.213,4.4
2025,8,2025.08.26,영산강,영산강상류,광주3,5.9,5.565,0.451,5
2025,8,2025.08.05,영산강,영산강상류,광주천1,0.6,1.665,0.064,2.9
2025,8,2025.08.05,영산강,영산강상류,광주1,0.8,1.817,0.154,3.2
2025,8,2025.08.12,영산강,영산강상류,광주1,0.6,1.776,0.125,2.7
2025,8,2025.08.19,영산강,영산강상류,광주1,1.9,1.218,0.065,2.8
2025,8,2025.08.26,영산강,영산강상류,광주1,3.5,0.921,0.108,4.1
2025,8,2025.08.05,영산강,영산강상류,우치,3.4,1.721,0.121,4.8
2025,8,2025.08.11,영산강,영산강상류,우치,1.7,1.797,0.104,4
2025,8,2025.08.18,영산강,영산강상류,우치,1.7,1.972,0.065,3.1
2025,8,2025.08.25,영산강,영산강상류,우치,2.2,1.13,0.08,4.8
2025,8,2025.08.05,영산강,영산강상류,담양,0.5,2.122,0.125,2.2
2025,8,2025.08.12,영산강,영산강상류,담양,0.5,1.517,0.06,2.2
2025,8,2025.08.19,영산강,영산강상류,담양,0.7,2.506,0.142,1.8
2025,8,2025.08.26,영산강,영산강상류,담양,2.2,2.416,0.319,3.9
2025,8,2025.08.05,영산강,황룡강,황룡강5,2.4,1.97,0.136,4.6
2025,8,2025.08.11,영산강,황룡강,황룡강5,1.6,1.725,0.11,4.3
2025,8,2025.08.18,영산강,황룡강,황룡강5,2.4,1.35,0.055,4.3
2025,8,2025.08.25,영산강,황룡강,황룡강5,3,0.766,0.082,6.2
2025,8,2025.08.07,영산강,황룡강,황룡강2,1.8,1.595,0.042,2.4
2025,8,2025.08.05,영산강,지석천,지석천4,4.5,2.149,0.153,5.1
2025,8,2025.08.11,영산강,지석천,지석천4,1.8,2.081,0.147,4.7
2025,8,2025.08.18,영산강,지석천,지석천4,2,2.205,0.109,3.7
2025,8,2025.08.25,영산강,지석천,지석천4,2.3,1.647,0.132,4.9
2025,8,2025.08.05,영산강,영산강중류(죽산보),죽산,3,2.147,0.205,5.1
2025,8,2025.08.11,영산강,영산강중류(죽산보),죽산,2.3,2.123,0.173,4.9
2025,8,2025.08.18,영산강,영산강중류(죽산보),죽산,4.7,1.997,0.103,4.9
2025,8,2025.08.25,영산강,영산강중류(죽산보),죽산,4.9,1.986,0.109,6.2
2025,8,2025.08.05,영산강,영산강중류(죽산보),나주,3.7,2.2,0.212,5.5
2025,8,2025.08.11,영산강,영산강중류(죽산보),나주,3.2,2.182,0.155,4.6
2025,8,2025.08.18,영산강,영산강중류(죽산보),나주,4.1,2.217,0.107,4.5
2025,8,2025.08.25,영산강,영산강중류(죽산보),나주,4.6,2.922,0.157,5.5
2025,8,2025.08.05,영산강,영산강중류(죽산보),광산,3.8,2.105,0.192,5.2
2025,8,2025.08.11,영산강,영산강중류(죽산보),광산,3.6,2.37,0.195,4.7
2025,8,2025.08.18,영산강,영산강중류(죽산보),광산,4.9,3.076,0.153,5.6
2025,8,2025.08.25,영산강,영산강중류(죽산보),광산,6.6,3.871,0.186,6.8
2025,8,2025.08.20,영산강,고막원천,고막원천4,2,1.735,0.133,5.3
2025,8,2025.08.27,영산강,고막원천,고막원천4,2,1.613,0.152,6.2
2025,8,2025.08.05,영산강,영산강하류,무안1,1.1,2.149,0.311,3.6
2025,8,2025.08.12,영산강,영산강하류,무안1,0.8,2.181,0.195,3.4
2025,8,2025.08.19,영산강,영산강하류,무안1,3.6,1.595,0.11,4.5
2025,8,2025.08.26,영산강,영산강하류,무안1,3,1.598,0.125,3.4
2025,8,2025.08.13,영산강,영암천,영암천1,1.2,1.842,0.206,3.6
2025,8,2025.08.05,영산강,영산강하구언,무안2,4.3,2.228,0.262,5.8
2025,8,2025.08.20,영산강,영산강하구언,무안2,2.1,2.144,0.131,4.7
2025,8,2025.08.27,영산강,영산강하구언,무안2,1.5,1.718,0.102,5.5
2025,9,2025.09.03,영산강,영산강상류,광주3,1.9,2.334,0.24,3.7
2025,9,2025.09.09,영산강,영산강상류,광주3,2.8,2.578,0.309,3.4
2025,9,2025.09.16,영산강,영산강상류,광주3,1.4,2.594,0.115,2.6
2025,9,2025.09.24,영산강,영산강상류,광주3,2,3.644,0.161,3.1
2025,9,2025.09.03,영산강,영산강상류,광주천1,0.8,1.641,0.085,1.9
2025,9,2025.09.03,영산강,영산강상류,광주1,0.9,1.45,0.22,3.5
2025,9,2025.09.09,영산강,영산강상류,광주1,0.8,1.598,0.149,2.6
2025,9,2025.09.16,영산강,영산강상류,광주1,0.7,1.448,0.109,2.3
2025,9,2025.09.24,영산강,영산강상류,광주1,0.9,1.426,0.084,2.1
2025,9,2025.09.01,영산강,영산강상류,우치,1.8,1.461,0.169,5.8
2025,9,2025.09.08,영산강,영산강상류,우치,2.2,1.733,0.148,4.8
2025,9,2025.09.15,영산강,영산강상류,우치,1,1.863,0.094,3.4
2025,9,2025.09.22,영산강,영산강상류,우치,1.2,1.732,0.073,3.5
2025,9,2025.09.03,영산강,영산강상류,담양,0.4,1.847,0.173,2.2
