year,month,date,system,central,site,BOD,T_N,T_P,TOC
2021,4,2021.04.05,영산강,황룡강,황룡강5,3.8,2.145,0.096,3.6
2021,4,2021.04.06,영산강,고막원천,고막원천4,3.7,3.179,0.121,3.8
2021,4,2021.04.06,영산강,영산강하구언,무안2,2.8,4.288,0.051,4
2021,4,2021.04.06,영산강,영산강하류,삼포천2,2.4,5.104,0.17,4.9
2021,4,2021.04.06,영산강,영산강하류,함평,1.7,3.272,0.1,3.5
2021,4,2021.04.06,영산강,영산강하류,함평천3,1.8,3.02,0.114,4
2021,4,2021.04.06,영산강,영암천,영암천2,2.5,4.395,0.085,4.3
2021,4,2021.04.06,영산강,주암댐,주암댐,0.6,0.677,0.009,1.9
2021,4,2021.04.06,영산강,죽산보(영산강중류),영산포2,2.5,3.643,0.101,3.6
2021,4,2021.04.07,영산강,섬진강하류,계산,1.3,1.977,0.055,2.7
2021,4,2021.04.07,영산강,죽산보(영산강중류),문평천,1.2,2.658,0.042,2.5
2021,4,2021.04.07,영산강,죽산보(영산강중류),만봉천,1.1,2.059,0.093,4
2021,4,2021.04.07,영산강,죽산보(영산강중류),장성천2,2.8,3.426,0.353,5
2021,4,2021.04.07,영산강,죽산보(영산강중류),영산천,1.4,5.576,0.226,4.4
2021,4,2021.04.07,영산강,탐진강,탐진강4,2.2,2.196,0.115,3.2
2021,4,2021.04.07,영산강,탐진강,탐진강5,2.5,2.298,0.132,3
2021,4,2021.04.08,영산강,섬진강댐,관촌,0.9,2.123,0.018,1.7
2021,4,2021.04.08,영산강,섬진강댐하류,임실,0.8,1.711,0.013,2.4
2021,4,2021.04.08,영산강,오수천,오수천2,1.1,1.92,0.047,3.1
2021,4,2021.04.08,영산강,요천,요천3,1.4,2.727,0.05,2.7
2021,4,2021.04.08,영산강,주암댐,동복천2,1.1,1.421,0.056,2.3
2021,4,2021.04.12,영산강,영산강상류,우치,2.1,1.637,0.076,3.3
2021,4,2021.04.12,영산강,영산강상류,광주천2,4.3,4.275,0.134,4.4
2021,4,2021.04.12,영산강,영산강상류,풍영정천2,3.3,2.23,0.157,5.6
2021,4,2021.04.12,영산강,죽산보(영산강중류),죽산,4.3,4.065,0.1,4.8
2021,4,2021.04.12,영산강,죽산보(영산강중류),평동천,2.8,5.282,0.242,6.2
2021,4,2021.04.12,영산강,죽산보(영산강중류),광산,6.9,4.74,0.17,4.8
2021,4,2021.04.12,영산강,죽산보(영산강중류),나주,5.8,4.338,0.139,4.6
2021,4,2021.04.12,영산강,지석천,지석천4,1.3,4.078,0.178,4
2021,4,2021.04.12,영산강,황룡강,황룡강5,4.5,1.773,0.112,4.2
2021,4,2021.04.13,영산강,고막원천,고막원천4,4.1,2.92,0.155,4.5
2021,4,2021.04.13,영산강,영산강하구언,무안2,2,3.979,0.041,4.4
2021,4,2021.04.13,영산강,영산강하류,삼포천2,3.3,5.042,0.162,5.9
2021,4,2021.04.13,영산강,영산강하류,함평,3.1,3.846,0.106,4.2
2021,4,2021.04.13,영산강,영산강하류,함평천3,2.9,4.136,0.23,5.7
2021,4,2021.04.13,영산강,영암천,영암천2,2.6,3.748,0.09,4.1
2021,4,2021.04.13,영산강,주암댐,주암댐,0.5,0.672,0.009,1.9
2021,4,2021.04.13,영산강,죽산보(영산강중류),영산포2,3.4,3.909,0.106,4.4
2021,4,2021.04.14,영산강,섬진강하류,계산,1.3,1.994,0.057,2.7
2021,4,2021.04.14,영산강,죽산보(영산강중류),문평천,1.2,1.974,0.034,2.6
2021,4,2021.04.14,영산강,죽산보(영산강중류),만봉천,1.9,1.593,0.103,3.7
2021,4,2021.04.14,영산강,죽산보(영산강중류),장성천2,3,3.406,0.287,5.4
2021,4,2021.04.14,영산강,죽산보(영산강중류),영산천,1.6,4.931,0.181,4
2021,4,2021.04.14,영산강,탐진강,탐진강4,2.7,1.771,0.129,3.3
2021,4,2021.04.14,영산강,탐진강,탐진강5,3,1.814,0.124,3.4
2021,4,2021.04.15,영산강,섬진강댐,관촌,0.6,2.029,0.017,1.8
2021,4,2021.04.15,영산강,섬진강댐하류,임실,0.5,1.74,0.011,2.2
2021,4,2021.04.15,영산강,오수천,오수천2,1,1.678,0.04,2.4
2021,4,2021.04.15,영산강,요천,요천3,1.5,2.892,0.059,2.6
2021,4,2021.04.15,영산강,주암댐,동복천2,0.9,1.1,0.026,1.5
2021,4,2021.04.19,영산강,영산강상류,우치,4.2,1.693,0.102,2.9
2021,4,2021.04.19,영산강,영산강상류,광주천2,4.4,3.499,0.169,7.2
2021,4,2021.04.19,영산강,영산강상류,풍영정천2,2.9,1.992,0.104,4.5
2021,4,2021.04.19,영산강,죽산보(영산강중류),죽산,4.1,4.16,0.117,4.1
2021,4,2021.04.19,영산강,죽산보(영산강중류),평동천,2.8,5.72,0.228,5.4
2021,4,2021.04.19,영산강,죽산보(영산강중류),광산,6.8,5.668,0.166,4.5
2021,4,2021.04.19,영산강,죽산보(영산강중류),나주,6.1,3.497,0.156,4
2021,4,2021.04.19,영산강,지석천,지석천4,4,2.169,0.133,5.5
2021,4,2021.04.19,영산강,황룡강,황룡강5,4,1.621,0.097,3.7
2021,4,2021.04.20,영산강,고막원천,고막원천4,3.9,3.967,0.17,5.4
2021,4,2021.04.20,영산강,영산강하구언,무안2,1.5,3.847,0.03,4.4
2021,4,2021.04.20,영산강,영산강하류,삼포천2,3.4,4.094,0.169,7.9
2021,4,2021.04.20,영산강,영산강하류,함평,3.4,3.444,0.075,4.2
2021,4,2021.04.20,영산강,영산강하류,함평천3,3.2,2.389,0.136,4.7
2021,4,2021.04.20,영산강,영암천,영암천2,3,3.267,0.117,5.6
2021,4,2021.04.20,영산강,주암댐,주암댐,0.6,0.65,0.008,1.8
2021,4,2021.04.20,영산강,죽산보(영산강중류),영산포2,3.5,3.897,0.09,5.4
2021,4,2021.04.21,영산강,섬진강하류,계산,1.1,1.597,0.044,2.2
2021,4,2021.04.21,영산강,죽산보(영산강중류),문평천,1.4,2.02,0.032,2.2
2021,4,2021.04.21,영산강,죽산보(영산강중류),만봉천,2.4,1.463,0.158,3.7
2021,4,2021.04.21,영산강,죽산보(영산강중류),장성천2,3.9,2.862,0.343,7.2
2021,4,2021.04.21,영산강,죽산보(영산강중류),영산천,1.8,4.87,0.161,4.1
2021,4,2021.04.21,영산강,탐진강,탐진강4,3.8,1.546,0.121,5.2
2021,4,2021.04.21,영산강,탐진강,탐진강5,3.2,1.301,0.11,5.3
2021,4,2021.04.22,영산강,섬진강댐,관촌,0.8,1.734,0.016,1.3
2021,4,2021.04.22,영산강,섬진강댐하류,임실,0.8,1.609,0.01,2.4
2021,4,2021.04.22,영산강,오수천,오수천2,1.4,1.261,0.04,2.2
2021,4,2021.04.22,영산강,요천,요천3,2.1,3.001,0.055,2.7
2021,4,2021.04.22,영산강,주암댐,동복천2,1.3,0.907,0.026,1.9
2021,4,2021.04.26,영산강,영산강상류,우치,3.6,1.194,0.098,3.5
2021,4,2021.04.26,영산강,영산강하구언,무안2,1.8,3.676,0.026,4.1
2021,4,2021.04.26,영산강,죽산보(영산강중류),죽산,3.8,3.24,0.096,4.4
2021,4,2021.04.26,영산강,죽산보(영산강중류),평동천,3,6.328,0.293,4.8
2021,4,2021.04.26,영산강,죽산보(영산강중류),광산,4.1,4.997,0.091,4.7
2021,4,2021.04.26,영산강,죽산보(영산강중류),나주,3.9,4.734,0.099,4.8
2021,4,2021.04.26,영산강,지석천,지석천4,3.9,2.257,0.149,3.6
2021,4,2021.04.26,영산강,탐진강,탐진강5,4.9,0.944,0.103,3.9
2021,4,2021.04.26,영산강,황룡강,황룡강5,3.5,1.505,0.107,3.4
2021,4,2021.04.27,영산강,섬진강하류,계산,1.9,1.271,0.052,2.5
2021,4,2021.04.27,영산강,주암댐,주암댐,0.8,0.669,0.008,1.7
2021,4,2021.04.27,영산강,죽산보(영산강중류),문평천,1.7,2.22,0.042,2.2
2021,4,2021.04.27,영산강,죽산보(영산강중류),만봉천,2.8,1.123,0.146,5
2021,4,2021.04.27,영산강,죽산보(영산강중류),장성천2,4.7,3.446,0.377,10.2
2021,4,2021.04.27,영산강,죽산보(영산강중류),영산천,1.7,4.931,0.169,4.7
2021,4,2021.04.26,영산강,요천,요천3,2.6,2.675,0.068,3.5
2021,4,2021.04.27,영산강,섬진강댐하류,임실,1.4,1.628,0.011,2.2
2021,5,2021.05.03,영산강,영산강상류,우치,3.7,1.115,0.104,3.9
2021,5,2021.05.03,영산강,영산강상류,광주천2,3.3,3.015,0.127,4.6
2021,5,2021.05.03,영산강,영산강상류,풍영정천2,3.2,1.725,0.115,5.5
2021,5,2021.05.03,영산강,영산강하구언,무안2,1.6,3.643,0.045,4.1
2021,5,2021.05.03,영산강,죽산보(영산강중류),죽산,4.4,4.094,0.137,5.1
2021,5,2021.05.03,영산강,죽산보(영산강중류),평동천,2.6,4.246,0.27,5.7
2021,5,2021.05.03,영산강,죽산보(영산강중류),광산,4.8,4.657,0.226,6.8
2021,5,2021.05.03,영산강,죽산보(영산강중류),나주,4.9,4.653,0.153,5.3
2021,5,2021.05.03,영산강,지석천,지석천4,2.3,3.168,0.182,4.6
2021,5,2021.05.03,영산강,황룡강,황룡강5,3.3,1.279,0.101,3.6
2021,5,2021.05.04,영산강,섬진강댐,관촌,1.8,1.431,0.033,2.1
2021,5,2021.05.04,영산강,섬진강댐하류,임실,1,1.648,0.012,2.3
2021,5,2021.05.04,영산강,오수천,오수천2,3.4,1.032,0.089,4.4
2021,5,2021.05.04,영산강,요천,요천3,2.6,2.519,0.082,3.9
2021,5,2021.05.04,영산강,주암댐,동복천2,0.9,0.837,0.039,2.1
2021,5,2021.05.04,영산강,주암댐,주암댐,0.8,0.702,0.009,1.9
2021,5,2021.05.06,영산강,섬진강하류,계산,2.4,1.204,0.067,3.7
2021,5,2021.05.06,영산강,죽산보(영산강중류),문평천,1.4,2.278,0.04,2.4
2021,5,2021.05.06,영산강,죽산보(영산강중류),만봉천,2.9,1.377,0.123,4.5
2021,5,2021.05.06,영산강,죽산보(영산강중류),장성천2,2.2,3.215,0.273,6.6
2021,5,2021.05.06,영산강,죽산보(영산강중류),영산천,3,4.272,0.322,7.4
2021,5,2021.05.06,영산강,탐진강,탐진강4,2.8,1.629,0.131,3.6
2021,5,2021.05.06,영산강,탐진강,탐진강5,3.7,1.524,0.117,3.5
2021,5,2021.05.11,영산강,고막원천,고막원천4,4.3,1.536,0.136,4.6
2021,5,2021.05.11,영산강,영산강하류,삼포천2,2.8,3.406,0.231,5.6
2021,5,2021.05.11,영산강,영산강하류,함평,1.8,3.968,0.108,3.8
2021,5,2021.05.11,영산강,영산강하류,함평천3,3.4,2.2,0.181,4.9
2021,5,2021.05.11,영산강,영암천,영암천2,1.9,2.932,0.146,5.2
2021,5,2021.05.11,영산강,죽산보(영산강중류),영산포2,2.8,4.331,0.088,4.2
2021,5,2021.05.10,영산강,영산강상류,우치,3.8,1.308,0.115,4.2
2021,5,2021.05.10,영산강,영산강상류,광주천2,4.1,3.687,0.137,4.3
2021,5,2021.05.10,영산강,영산강상류,풍영정천2,6.7,1.32,0.126,4.5
2021,5,2021.05.10,영산강,죽산보(영산강중류),죽산,3.9,4.124,0.105,4.6
2021,5,2021.05.10,영산강,죽산보(영산강중류),평동천,4,2.499,0.138,4.7
2021,5,2021.05.10,영산강,죽산보(영산강중류),광산,5.1,5.348,0.16,4.5
2021,5,2021.05.10,영산강,죽산보(영산강중류),나주,4,3.645,0.153,5.2
2021,5,2021.05.10,영산강,지석천,지석천4,2.4,2.258,0.152,3.7
2021,5,2021.05.10,영산강,황룡강,황룡강5,3.7,1.305,0.112,3.6
2021,5,2021.05.11,영산강,영산강하구언,무안2,0.8,3.405,0.038,3.5
2021,5,2021.05.11,영산강,주암댐,주암댐,0.7,0.661,0.009,1.9
2021,5,2021.05.12,영산강,섬진강하류,계산,2.2,0.928,0.044,3
2021,5,2021.05.12,영산강,탐진강,탐진강4,8.5,1.411,0.099,4.1
2021,5,2021.05.12,영산강,탐진강,탐진강5,7.9,1.128,0.114,4
2021,5,2021.05.13,영산강,섬진강댐,관촌,1.6,1.552,0.029,2.1
2021,5,2021.05.13,영산강,섬진강댐하류,임실,0.6,1.612,0.011,2.2
2021,5,2021.05.13,영산강,오수천,오수천2,2.1,0.648,0.048,3.9
2021,5,2021.05.13,영산강,요천,요천3,2.7,2.186,0.076,4.3
2021,5,2021.05.13,영산강,주암댐,동복천2,1.1,0.805,0.043,1.6
2021,5,2021.05.13,영산강,죽산보(영산강중류),문평천,1.3,1.946,0.035,3.2
2021,5,2021.05.13,영산강,죽산보(영산강중류),만봉천,2.8,1.066,0.111,4.5
2021,5,2021.05.13,영산강,죽산보(영산강중류),장성천2,2.6,1.994,0.238,5.6
2021,5,2021.05.13,영산강,죽산보(영산강중류),영산천,2,3.151,0.159,4.8
2021,5,2021.05.18,영산강,고막원천,고막원천4,3.3,4.784,0.269,5.7
2021,5,2021.05.18,영산강,영산강하류,삼포천2,2.8,4.987,0.281,7.4
2021,5,2021.05.18,영산강,영산강하류,함평,2.6,4.344,0.152,4.6
2021,5,2021.05.18,영산강,영산강하류,함평천3,2.3,4.003,0.208,5.4
2021,5,2021.05.18,영산강,영암천,영암천2,1.7,3.075,0.128,4.9
2021,5,2021.05.18,영산강,죽산보(영산강중류),영산포2,2.6,3.596,0.182,4.4
2021,5,2021.05.17,영산강,영산강상류,우치,2.1,2.575,0.282,5.2
2021,5,2021.05.17,영산강,영산강상류,광주천2,2.8,3.765,0.197,5.8
2021,5,2021.05.17,영산강,영산강상류,풍영정천2,3.2,2.871,0.256,6.5
2021,5,2021.05.17,영산강,죽산보(영산강중류),죽산,2.8,3.728,0.221,5.8
2021,5,2021.05.17,영산강,죽산보(영산강중류),평동천,3.4,4.994,0.44,8.1
2021,5,2021.05.17,영산강,죽산보(영산강중류),광산,3,2.937,0.237,5.2
2021,5,2021.05.17,영산강,죽산보(영산강중류),나주,2.9,3.961,0.264,5.9
2021,5,2021.05.17,영산강,지석천,지석천4,2.7,2.343,0.226,4.4
2021,5,2021.05.17,영산강,황룡강,황룡강5,3.3,1.475,0.118,4.3
2021,5,2021.05.18,영산강,영산강하구언,무안2,0.9,3.473,0.047,3.5
2021,5,2021.05.18,영산강,주암댐,주암댐,1,0.719,0.008,2.4
2021,5,2021.05.20,영산강,섬진강하류,계산,1.4,2.213,0.106,3.5
2021,5,2021.05.20,영산강,죽산보(영산강중류),문평천,0.9,3.202,0.047,2.4
2021,5,2021.05.20,영산강,죽산보(영산강중류),만봉천,2.2,2.223,0.242,5.6
2021,5,2021.05.20,영산강,죽산보(영산강중류),장성천2,2.5,3.283,0.444,6.5
2021,5,2021.05.20,영산강,죽산보(영산강중류),영산천,2.2,2.456,0.215,5.3
2021,5,2021.05.20,영산강,탐진강,탐진강4,4.8,2.127,0.185,4
2021,5,2021.05.20,영산강,탐진강,탐진강5,4.9,1.472,0.117,4.5
2021,5,2021.05.21,영산강,섬진강댐,관촌,1,3.38,0.07,2.5
2021,5,2021.05.21,영산강,섬진강댐하류,임실,0.8,1.613,0.014,2.3
2021,5,2021.05.21,영산강,오수천,오수천2,2.2,2.541,0.115,5.3
2021,5,2021.05.21,영산강,요천,요천3,2,2.628,0.131,4.7
2021,5,2021.05.21,영산강,주암댐,동복천2,1.3,1.487,0.035,2.5
2021,5,2021.05.25,영산강,고막원천,고막원천4,3.6,2.595,0.167,6.8
2021,5,2021.05.25,영산강,영산강하류,삼포천2,3.3,3.824,0.221,10.1
2021,5,2021.05.25,영산강,영산강하류,함평,3.7,2.873,0.104,5.3
2021,5,2021.05.25,영산강,영산강하류,함평천3,2,2.852,0.222,5.7
2021,5,2021.05.25,영산강,영암천,영암천2,1.7,3.531,0.191,6.1
2021,5,2021.05.25,영산강,죽산보(영산강중류),영산포2,3.9,2.885,0.113,5.4
2021,5,2021.05.24,영산강,영산강상류,우치,3.2,1.943,0.15,5.3
2021,5,2021.05.24,영산강,영산강상류,광주천2,3.9,3.203,0.164,5
2021,5,2021.05.24,영산강,영산강상류,풍영정천2,2.6,2.499,0.209,6.4
2021,5,2021.05.24,영산강,죽산보(영산강중류),죽산,4.6,2.945,0.139,6.6
2021,5,2021.05.24,영산강,죽산보(영산강중류),평동천,3.2,6.619,0.532,8.4
2021,5,2021.05.24,영산강,죽산보(영산강중류),광산,6.9,3.966,0.168,7.5
2021,5,2021.05.24,영산강,죽산보(영산강중류),나주,8,3.724,0.21,8.2
2021,5,2021.05.24,영산강,지석천,지석천4,2,2.749,0.197,6.6
2021,5,2021.05.24,영산강,황룡강,황룡강5,4.3,1.705,0.115,5.8
2021,5,2021.05.25,영산강,영산강하구언,무안2,0.9,3.091,0.045,4.4
2021,5,2021.05.25,영산강,주암댐,주암댐,0.6,0.679,0.012,2.1
2021,5,2021.05.26,영산강,섬진강하류,계산,1.6,1.876,0.074,4
2021,5,2021.05.26,영산강,죽산보(영산강중류),문평천,1.7,3.287,0.066,3.5
2021,5,2021.05.26,영산강,죽산보(영산강중류),만봉천,2,1.833,0.178,6.6
2021,5,2021.05.26,영산강,죽산보(영산강중류),장성천2,2.7,3.152,0.213,7.4
2021,5,2021.05.26,영산강,죽산보(영산강중류),영산천,2,1.943,0.181,6.8
2021,5,2021.05.26,영산강,탐진강,탐진강4,3,1.566,0.124,5.1
2021,5,2021.05.26,영산강,탐진강,탐진강5,4.3,1.456,0.105,6.3
2021,5,2021.05.27,영산강,섬진강댐,관촌,0.9,2.996,0.051,2.7
2021,5,2021.05.27,영산강,섬진강댐하류,임실,0.8,1.501,0.015,2.5
2021,5,2021.05.27,영산강,오수천,오수천2,1.8,2.387,0.121,5.8
2021,5,2021.05.27,영산강,요천,요천3,1.9,2.323,0.086,3.9
2021,5,2021.05.27,영산강,주암댐,동복천2,1.4,1.541,0.057,2.7
2021,6,2021.06.01,영산강,영산강상류,우치,2.8,2.649,0.161,5.6
2021,6,2021.06.01,영산강,영산강상류,광주천2,4.4,4.505,0.199,6.6
2021,6,2021.06.01,영산강,영산강상류,풍영정천2,3.5,2.951,0.173,6.5
2021,6,2021.06.01,영산강,죽산보(영산강중류),죽산,4.4,3.21,0.079,6.4
2021,6,2021.06.01,영산강,죽산보(영산강중류),평동천,3.9,3.488,0.248,7.9
2021,6,2021.06.01,영산강,죽산보(영산강중류),광산,5.3,4.005,0.172,8.6
2021,6,2021.06.01,영산강,죽산보(영산강중류),나주,5.1,3.134,0.141,6.3
2021,6,2021.06.01,영산강,지석천,지석천4,2.5,2.815,0.174,6.6
2021,6,2021.06.01,영산강,황룡강,황룡강5,4.3,1.455,0.075,6.1
2021,6,2021.06.02,영산강,고막원천,고막원천4,3.5,2.158,0.144,6.3
2021,6,2021.06.02,영산강,영산강하구언,무안2,2.2,3.126,0.048,4.4
2021,6,2021.06.02,영산강,영산강하류,삼포천2,2.4,3.44,0.237,10.4
2021,6,2021.06.02,영산강,영산강하류,함평,3.5,2.874,0.096,5.9
2021,6,2021.06.02,영산강,영산강하류,함평천3,2.4,2.665,0.221,7.4
2021,6,2021.06.02,영산강,영암천,영암천2,1.6,3.48,0.132,6.4
2021,6,2021.06.02,영산강,주암댐,주암댐,1.3,0.69,0.008,2.4
2021,6,2021.06.02,영산강,죽산보(영산강중류),영산포2,4.6,3.305,0.125,6.7
2021,6,2021.06.03,영산강,섬진강하류,계산,1.4,1.531,0.071,3.9
2021,6,2021.06.03,영산강,죽산보(영산강중류),문평천,1.9,3.568,0.189,5.4
2021,6,2021.06.03,영산강,죽산보(영산강중류),만봉천,2.2,2.391,0.213,7.5
2021,6,2021.06.03,영산강,죽산보(영산강중류),장성천2,3.6,3.592,0.321,8.7
2021,6,2021.06.03,영산강,죽산보(영산강중류),영산천,2.1,2.497,0.275,9
2021,6,2021.06.03,영산강,탐진강,탐진강4,2.5,1.684,0.117,4.9
2021,6,2021.06.03,영산강,탐진강,탐진강5,3,1.53,0.081,5.2
2021,6,2021.06.04,영산강,섬진강댐,관촌,1.5,2.412,0.048,3.3
2021,6,2021.06.04,영산강,섬진강댐하류,임실,0.9,1.473,0.011,2.5
2021,6,2021.06.04,영산강,오수천,오수천2,2.6,2.678,0.177,6.4
2021,6,2021.06.04,영산강,요천,요천3,2.1,2.312,0.103,5.4
2021,6,2021.06.04,영산강,주암댐,동복천2,1.5,1.736,0.032,3.6
2021,6,2021.06.07,영산강,영산강상류,우치,2.3,2.224,0.121,6.1
2021,6,2021.06.07,영산강,영산강상류,광주천2,3.5,3.95,0.167,6.5
2021,6,2021.06.07,영산강,영산강상류,풍영정천2,2.9,2.722,0.156,6.5
2021,6,2021.06.07,영산강,죽산보(영산강중류),죽산,5.3,3.492,0.14,8.3
2021,6,2021.06.07,영산강,죽산보(영산강중류),평동천,3.6,2.322,0.193,7.7
2021,6,2021.06.07,영산강,죽산보(영산강중류),광산,5,3.566,0.087,8.5
2021,6,2021.06.07,영산강,죽산보(영산강중류),나주,4.7,3.072,0.193,8.1
2021,6,2021.06.07,영산강,지석천,지석천4,2.9,2.419,0.174,7
2021,6,2021.06.07,영산강,황룡강,황룡강5,4.3,1.577,0.109,7.2
2021,6,2021.06.08,영산강,고막원천,고막원천4,1.4,2.989,0.156,7.9
2021,6,2021.06.08,영산강,영산강하구언,무안2,1,3.024,0.029,4.8
2021,6,2021.06.08,영산강,영산강하류,삼포천2,2.7,2.745,0.183,9.4
2021,6,2021.06.08,영산강,영산강하류,함평,3.7,3.075,0.126,7.1
2021,6,2021.06.08,영산강,영산강하류,함평천3,3.2,3.051,0.22,9.1
2021,6,2021.06.08,영산강,영암천,영암천2,1.4,2.921,0.086,6.5
2021,6,2021.06.08,영산강,주암댐,주암댐,1.4,0.728,0.017,3.3
2021,6,2021.06.08,영산강,죽산보(영산강중류),영산포2,3.6,3.171,0.096,6.8
2021,6,2021.06.09,영산강,섬진강하류,계산,1.2,1.389,0.073,4.8
2021,6,2021.06.09,영산강,죽산보(영산강중류),문평천,2.2,3.582,0.133,4.8
2021,6,2021.06.09,영산강,죽산보(영산강중류),만봉천,2.8,1.715,0.185,7.7
2021,6,2021.06.09,영산강,죽산보(영산강중류),장성천2,3.5,2.972,0.277,8
2021,6,2021.06.09,영산강,죽산보(영산강중류),영산천,1.8,2.601,0.18,7.2
2021,6,2021.06.09,영산강,탐진강,탐진강4,2.4,1.495,0.092,5.5
2021,6,2021.06.09,영산강,탐진강,탐진강5,2.9,1.379,0.072,6.3
2021,6,2021.06.10,영산강,섬진강댐,관촌,1.5,2.088,0.04,3.2
2021,6,2021.06.10,영산강,섬진강댐하류,임실,1,1.462,0.013,2.7
2021,6,2021.06.10,영산강,오수천,오수천2,1.9,1.939,0.081,6.2
2021,6,2021.06.10,영산강,요천,요천3,3.6,1.815,0.097,5.5
2021,6,2021.06.10,영산강,주암댐,동복천2,1.1,1.47,0.051,3.9
2021,6,2021.06.14,영산강,영산강상류,우치,3.3,1.999,0.13,7
2021,6,2021.06.14,영산강,영산강상류,광주천2,3.7,3.034,0.142,5.8
2021,6,2021.06.14,영산강,영산강상류,풍영정천2,2.6,2.421,0.12,7.2
2021,6,2021.06.14,영산강,죽산보(영산강중류),죽산,5.3,2.295,0.094,7.5
2021,6,2021.06.14,영산강,죽산보(영산강중류),평동천,4.8,4.595,0.241,8.3
2021,6,2021.06.14,영산강,죽산보(영산강중류),광산,4.7,3.631,0.167,7.7
2021,6,2021.06.14,영산강,죽산보(영산강중류),나주,6.1,2.594,0.162,7.6
2021,6,2021.06.14,영산강,지석천,지석천4,3,2.269,0.221,7.6
2021,6,2021.06.14,영산강,황룡강,황룡강5,4.1,1.986,0.103,6.8
2021,6,2021.06.15,영산강,고막원천,고막원천4,1.6,3.269,0.182,6.9
2021,6,2021.06.15,영산강,영산강하구언,무안2,2.7,2.741,0.046,6.7
2021,6,2021.06.15,영산강,영산강하류,삼포천2,2.6,2.394,0.204,9.7
2021,6,2021.06.15,영산강,영산강하류,함평,3.4,3.123,0.114,5.8
2021,6,2021.06.15,영산강,영산강하류,함평천3,3.4,3.269,0.201,7.5
2021,6,2021.06.15,영산강,영암천,영암천2,2.6,2.707,0.213,8.7
2021,6,2021.06.15,영산강,주암댐,주암댐,0.8,0.725,0.009,2.4
2021,6,2021.06.15,영산강,죽산보(영산강중류),영산포2,4,2.426,0.103,6.1
2021,6,2021.06.16,영산강,섬진강하류,계산,1.5,1.585,0.115,5.2
